,MSE,Image File Name
9644,0.0,Geolife_trajectory1875.png
9687,0.00035931016124113313,Geolife_trajectory1913.png
9653,0.00170382016651488,Geolife_trajectory1883.png
9390,0.0017126338126801643,Geolife_trajectory1845.png
9735,0.00702734192164739,Geolife_trajectory1957.png
9479,0.007972575655301517,Geolife_trajectory1853.png
15327,0.008639114315133867,Geolife_trajectory6990.png
13244,0.008731719989173159,Geolife_trajectory5114.png
17341,0.009015797636569234,Geolife_trajectory8802.png
13781,0.009153825632678525,Geolife_trajectory5599.png
17599,0.009173587657667515,Geolife_trajectory9034.png
17279,0.009344191186205775,Geolife_trajectory8747.png
15442,0.00941676965038929,Geolife_trajectory7093.png
15186,0.009603833551328378,Geolife_trajectory6863.png
14963,0.009671888920622429,Geolife_trajectory6662.png
17742,0.009701873975591357,Geolife_trajectory9163.png
14645,0.009785500308839234,Geolife_trajectory6376.png
5084,0.009788868427359598,Geolife_trajectory14574.png
376,0.009796598840604354,Geolife_trajectory10336.png
8430,0.009807453786374043,Geolife_trajectory17586.png
13876,0.009821881949038769,Geolife_trajectory5684.png
15613,0.009842896831568526,Geolife_trajectory7247.png
10370,0.009877418682337824,Geolife_trajectory2528.png
8234,0.00989992167342929,Geolife_trajectory17409.png
6870,0.00989992167342929,Geolife_trajectory16181.png
15453,0.010017866009388976,Geolife_trajectory7102.png
15721,0.010024883169589938,Geolife_trajectory7344.png
10628,0.010067065068543768,Geolife_trajectory2760.png
13258,0.01010391771930702,Geolife_trajectory5127.png
13217,0.010112948387545062,Geolife_trajectory5090.png
4349,0.010121742815406731,Geolife_trajectory13912.png
17454,0.0101305036582367,Geolife_trajectory8904.png
9706,0.010147688472519234,Geolife_trajectory1930.png
11561,0.010148346871167002,Geolife_trajectory360.png
4005,0.01015197661796452,Geolife_trajectory13602.png
328,0.01015197661796452,Geolife_trajectory10293.png
16945,0.010152376112994244,Geolife_trajectory8446.png
373,0.010153045854165266,Geolife_trajectory10333.png
6163,0.010160836564033549,Geolife_trajectory15545.png
950,0.010162971353138872,Geolife_trajectory10853.png
5817,0.01017501173906804,Geolife_trajectory15233.png
1322,0.010177495130313852,Geolife_trajectory11188.png
16655,0.010197531883259836,Geolife_trajectory8185.png
18268,0.010207004994048363,Geolife_trajectory9637.png
2972,0.01020818968042636,Geolife_trajectory12673.png
8105,0.010221287687211034,Geolife_trajectory17293.png
6033,0.010221287687211034,Geolife_trajectory15428.png
6002,0.010253712625076461,Geolife_trajectory1540.png
5137,0.010272334277610484,Geolife_trajectory14621.png
15923,0.010289488881084441,Geolife_trajectory7526.png
13324,0.010328379173922209,Geolife_trajectory5187.png
18653,0.010335371880457578,Geolife_trajectory9984.png
7881,0.010344293549544303,Geolife_trajectory17091.png
8137,0.01034713350823524,Geolife_trajectory17321.png
6064,0.01034713350823524,Geolife_trajectory15456.png
18521,0.010347569590199113,Geolife_trajectory9865.png
13802,0.010352255495350127,Geolife_trajectory5617.png
18263,0.010355647267433099,Geolife_trajectory9632.png
467,0.010371487957782366,Geolife_trajectory10418.png
7914,0.010372207744058282,Geolife_trajectory17120.png
7870,0.01037588156310204,Geolife_trajectory17081.png
13603,0.01037979140671963,Geolife_trajectory5438.png
4582,0.01038486845249853,Geolife_trajectory14121.png
3295,0.010388624734015195,Geolife_trajectory12964.png
7564,0.010411087803993802,Geolife_trajectory16806.png
9625,0.010425541014809525,Geolife_trajectory18661.png
9790,0.01042688311539991,Geolife_trajectory2005.png
3937,0.01043021591400689,Geolife_trajectory13541.png
5289,0.010432052767712474,Geolife_trajectory14759.png
5467,0.010448555493220157,Geolife_trajectory14919.png
6799,0.010470926301340555,Geolife_trajectory16117.png
8184,0.010470926301340555,Geolife_trajectory17364.png
717,0.010471476551372205,Geolife_trajectory10643.png
13278,0.010488749608403014,Geolife_trajectory5145.png
14238,0.010531212045750749,Geolife_trajectory6009.png
18331,0.010531212045750749,Geolife_trajectory9694.png
4921,0.010531212045750749,Geolife_trajectory14427.png
13880,0.010531212045750749,Geolife_trajectory5688.png
7955,0.010540435747645516,Geolife_trajectory17158.png
9669,0.010568099279594512,Geolife_trajectory1898.png
7871,0.010586655057335526,Geolife_trajectory17082.png
876,0.010586999114045037,Geolife_trajectory10787.png
3919,0.010588701349995677,Geolife_trajectory13525.png
15498,0.01060143630385757,Geolife_trajectory7143.png
13355,0.010608558364208598,Geolife_trajectory5214.png
14680,0.010622681271401702,Geolife_trajectory6407.png
493,0.010624283806328183,Geolife_trajectory10441.png
12506,0.010630659208265059,Geolife_trajectory4450.png
209,0.010643349125245671,Geolife_trajectory10186.png
9787,0.010646061221572856,Geolife_trajectory2002.png
3589,0.010664026970698126,Geolife_trajectory13228.png
8808,0.010671034752513076,Geolife_trajectory17926.png
11767,0.01067608906137818,Geolife_trajectory3786.png
14681,0.010677404548704805,Geolife_trajectory6408.png
355,0.01068267462451622,Geolife_trajectory10317.png
227,0.010694381037351153,Geolife_trajectory10201.png
9693,0.010721397629222529,Geolife_trajectory1919.png
16953,0.010726997509578284,Geolife_trajectory8453.png
13062,0.010727191973258388,Geolife_trajectory4951.png
14434,0.010738369244141455,Geolife_trajectory6186.png
14256,0.01075908576619794,Geolife_trajectory6025.png
15003,0.010762906301532815,Geolife_trajectory6699.png
5002,0.010775784290162682,Geolife_trajectory1450.png
9599,0.010777409720674036,Geolife_trajectory18638.png
9412,0.010777426399750545,Geolife_trajectory1847.png
16373,0.010780145318996293,Geolife_trajectory7931.png
11788,0.010780605958563116,Geolife_trajectory3804.png
11424,0.01078166931489749,Geolife_trajectory3477.png
7623,0.010782064821315052,Geolife_trajectory1686.png
17563,0.010790321246422985,Geolife_trajectory9001.png
18041,0.01079221094322469,Geolife_trajectory9432.png
18323,0.010793277049593042,Geolife_trajectory9687.png
13871,0.010800133743338713,Geolife_trajectory568.png
13334,0.01080168543165655,Geolife_trajectory5196.png
13646,0.010810284965824257,Geolife_trajectory5477.png
18336,0.01081137734604476,Geolife_trajectory9699.png
7969,0.010814779502182514,Geolife_trajectory17170.png
62,0.01081696080673189,Geolife_trajectory10053.png
6074,0.01081880920947792,Geolife_trajectory15465.png
628,0.010820237522486176,Geolife_trajectory10563.png
2859,0.010829005723469232,Geolife_trajectory12571.png
16721,0.010830977678274012,Geolife_trajectory8244.png
18213,0.010833184484904779,Geolife_trajectory9588.png
13340,0.010838612248607327,Geolife_trajectory5200.png
13375,0.010843913639159597,Geolife_trajectory5232.png
1131,0.010844939553353583,Geolife_trajectory11015.png
59,0.010845990381257775,Geolife_trajectory10050.png
6108,0.010847035583503473,Geolife_trajectory15496.png
5237,0.01085069999992333,Geolife_trajectory14711.png
13706,0.010851780148263879,Geolife_trajectory5530.png
12842,0.01085286831051524,Geolife_trajectory4753.png
7875,0.010861994836379119,Geolife_trajectory17086.png
11797,0.010864980201780172,Geolife_trajectory3812.png
3268,0.010866470032385056,Geolife_trajectory1294.png
4807,0.010869031559514297,Geolife_trajectory14324.png
15267,0.010869997132531006,Geolife_trajectory6936.png
1461,0.010872009658187853,Geolife_trajectory11312.png
