,MSE,Image File Name
9983,0.0,Geolife_trajectory218.png
10006,0.0015326501263711045,Geolife_trajectory220.png
9660,0.0015573888098497912,Geolife_trajectory189.png
10250,0.001941376672401074,Geolife_trajectory242.png
9649,0.0020977965005181676,Geolife_trajectory188.png
10128,0.0023406852207410456,Geolife_trajectory231.png
9727,0.003553781177419224,Geolife_trajectory195.png
10061,0.003813216927027241,Geolife_trajectory225.png
9828,0.00384483471488295,Geolife_trajectory204.png
10039,0.003906747340109762,Geolife_trajectory223.png
9972,0.0043213970240931765,Geolife_trajectory217.png
3472,0.009509579182876204,Geolife_trajectory13122.png
17279,0.01000043386440913,Geolife_trajectory8747.png
10216,0.010319119864097892,Geolife_trajectory239.png
283,0.01037675531593607,Geolife_trajectory10252.png
13876,0.010453380350763597,Geolife_trajectory5684.png
9975,0.010488932919886229,Geolife_trajectory2172.png
10370,0.010546352816396709,Geolife_trajectory2528.png
15454,0.010609339592925204,Geolife_trajectory7103.png
9599,0.010613842047975497,Geolife_trajectory18638.png
15491,0.010614074895024472,Geolife_trajectory7137.png
16945,0.010621655689432352,Geolife_trajectory8446.png
950,0.010640971147530875,Geolife_trajectory10853.png
8234,0.010670351643530418,Geolife_trajectory17409.png
6870,0.010670351643530418,Geolife_trajectory16181.png
1671,0.010685117967379365,Geolife_trajectory11501.png
5817,0.010688966355728358,Geolife_trajectory15233.png
7875,0.010745137986848674,Geolife_trajectory17086.png
16953,0.010753243299503612,Geolife_trajectory8453.png
5289,0.010807037048939705,Geolife_trajectory14759.png
4005,0.01081785071619984,Geolife_trajectory13602.png
328,0.01081785071619984,Geolife_trajectory10293.png
6799,0.01081925994820393,Geolife_trajectory16117.png
8184,0.01081925994820393,Geolife_trajectory17364.png
3595,0.010827686059368014,Geolife_trajectory13233.png
14961,0.01083749457310873,Geolife_trajectory6660.png
5137,0.010853248599325849,Geolife_trajectory14621.png
311,0.010855370202220993,Geolife_trajectory10278.png
15453,0.010856886025113255,Geolife_trajectory7102.png
16072,0.010861228220776897,Geolife_trajectory7660.png
8112,0.010869077492041967,Geolife_trajectory173.png
15721,0.01090208864399056,Geolife_trajectory7344.png
17739,0.010905547004898097,Geolife_trajectory9160.png
9790,0.010908588988326029,Geolife_trajectory2005.png
7564,0.010908590383033934,Geolife_trajectory16806.png
7963,0.01092829236886056,Geolife_trajectory17165.png
7870,0.010942247233837243,Geolife_trajectory17081.png
8137,0.010948725446647878,Geolife_trajectory17321.png
6064,0.010948725446647878,Geolife_trajectory15456.png
13258,0.01097751629045346,Geolife_trajectory5127.png
6200,0.010978455883521865,Geolife_trajectory15579.png
16655,0.010979909161915602,Geolife_trajectory8185.png
18243,0.01098324846729598,Geolife_trajectory9614.png
4582,0.01100836374906855,Geolife_trajectory14121.png
4921,0.011024048245674267,Geolife_trajectory14427.png
13880,0.011024048245674267,Geolife_trajectory5688.png
14238,0.011024048245674267,Geolife_trajectory6009.png
18331,0.011024048245674267,Geolife_trajectory9694.png
234,0.011065912695356672,Geolife_trajectory10208.png
5377,0.011068712813883885,Geolife_trajectory14838.png
18660,0.011072596821533887,Geolife_trajectory9990.png
14802,0.011116830065453942,Geolife_trajectory6517.png
3589,0.011120785379870657,Geolife_trajectory13228.png
15171,0.011148492940275923,Geolife_trajectory685.png
1890,0.011148492940275923,Geolife_trajectory117.png
16373,0.011152858814346467,Geolife_trajectory7931.png
3295,0.01115290755349485,Geolife_trajectory12964.png
