,MSE,Image File Name
3937,0.013783341706907482,Geolife_trajectory13541.png
10022,0.013785569149140642,Geolife_trajectory2214.png
10659,0.013789773260588667,Geolife_trajectory2789.png
11895,0.013792840071421841,Geolife_trajectory3900.png
9522,0.013794014087920692,Geolife_trajectory18569.png
14088,0.013799076067752658,Geolife_trajectory5875.png
7737,0.013810354176779838,Geolife_trajectory16962.png
932,0.013813053844561163,Geolife_trajectory10837.png
17197,0.013815232079835038,Geolife_trajectory8673.png
15454,0.013815593362800693,Geolife_trajectory7103.png
18,0.013818905336257126,Geolife_trajectory10013.png
17330,0.01381996567668986,Geolife_trajectory8793.png
17000,0.013823536369088785,Geolife_trajectory8496.png
15880,0.01382977744892977,Geolife_trajectory7488.png
12882,0.013831339698924916,Geolife_trajectory479.png
15309,0.013832177969736903,Geolife_trajectory6974.png
16904,0.013836151074233749,Geolife_trajectory8409.png
13375,0.013836676059615083,Geolife_trajectory5232.png
12002,0.013840133011274847,Geolife_trajectory3998.png
17279,0.01384152341804018,Geolife_trajectory8747.png
10370,0.013842347236982244,Geolife_trajectory2528.png
7870,0.013849676760196383,Geolife_trajectory17081.png
11397,0.013850999204956638,Geolife_trajectory3452.png
17485,0.013855160331050997,Geolife_trajectory8932.png
14988,0.013863632394947034,Geolife_trajectory6685.png
4249,0.013864053922464203,Geolife_trajectory13822.png
15407,0.013878056826742369,Geolife_trajectory7061.png
4919,0.013882586346178505,Geolife_trajectory14425.png
790,0.013889584876852767,Geolife_trajectory10709.png
18213,0.013896647593254208,Geolife_trajectory9588.png
9441,0.0138992190403196,Geolife_trajectory18496.png
5380,0.01390039841131463,Geolife_trajectory14840.png
4005,0.013906491446945446,Geolife_trajectory13602.png
328,0.013906491446945446,Geolife_trajectory10293.png
1131,0.013908402661703012,Geolife_trajectory11015.png
15087,0.013913860735582484,Geolife_trajectory6774.png
5237,0.013914163108272759,Geolife_trajectory14711.png
13706,0.013915243256613308,Geolife_trajectory5530.png
13408,0.013915765173969308,Geolife_trajectory5262.png
11727,0.01391760510298834,Geolife_trajectory375.png
3617,0.013922038417867433,Geolife_trajectory13253.png
11797,0.013928443310129601,Geolife_trajectory3812.png
13385,0.013930000008380294,Geolife_trajectory5241.png
13603,0.013930892986120269,Geolife_trajectory5438.png
4807,0.013932494667863726,Geolife_trajectory14324.png
15267,0.013933460240880435,Geolife_trajectory6936.png
17772,0.01393872651143735,Geolife_trajectory9190.png
11468,0.013939021274100849,Geolife_trajectory3516.png
14432,0.013940474068202757,Geolife_trajectory6184.png
227,0.013944850723696,Geolife_trajectory10201.png
18110,0.013945608650213936,Geolife_trajectory9495.png
4710,0.013952335176699304,Geolife_trajectory14237.png
18268,0.013953399934811761,Geolife_trajectory9637.png
17198,0.013961803250531757,Geolife_trajectory8674.png
15442,0.013963982610596504,Geolife_trajectory7093.png
15937,0.013971582994199594,Geolife_trajectory7539.png
4927,0.013973441110222862,Geolife_trajectory14432.png
15453,0.013973574298544678,Geolife_trajectory7102.png
13668,0.0139806293359645,Geolife_trajectory5497.png
13548,0.013982117767765923,Geolife_trajectory5389.png
9579,0.013986047613428365,Geolife_trajectory1862.png
3295,0.013987637620132554,Geolife_trajectory12964.png
13234,0.013992169475317395,Geolife_trajectory5105.png
14575,0.014002815964697823,Geolife_trajectory6312.png
14576,0.014002815964697823,Geolife_trajectory6313.png
13398,0.014004731722901842,Geolife_trajectory5253.png
18660,0.01401012469482732,Geolife_trajectory9990.png
3874,0.014010678412784916,Geolife_trajectory13485.png
17341,0.014011666385560007,Geolife_trajectory8802.png
14393,0.014011851919726925,Geolife_trajectory6149.png
12229,0.014016525409339231,Geolife_trajectory4200.png
15268,0.01403056199181335,Geolife_trajectory6937.png
18262,0.014031100526199436,Geolife_trajectory9631.png
11486,0.014031612940568705,Geolife_trajectory3532.png
14991,0.01403161461717689,Geolife_trajectory6688.png
195,0.014033939804185103,Geolife_trajectory10173.png
15219,0.014035344232795732,Geolife_trajectory6893.png
18103,0.014038470739232922,Geolife_trajectory9489.png
223,0.014044299393269954,Geolife_trajectory10199.png
6344,0.014046487147249653,Geolife_trajectory15708.png
14256,0.014048917779849623,Geolife_trajectory6025.png
4936,0.014049901979794888,Geolife_trajectory14440.png
7557,0.014056972766926967,Geolife_trajectory1680.png
468,0.014062388317103547,Geolife_trajectory10419.png
8888,0.014062965678736383,Geolife_trajectory17999.png
8152,0.014067004937280136,Geolife_trajectory17335.png
6498,0.014067004937280136,Geolife_trajectory15847.png
9433,0.014069594078338188,Geolife_trajectory18489.png
4484,0.014076447325303665,Geolife_trajectory14033.png
8322,0.014077166341148695,Geolife_trajectory17489.png
7351,0.014077166341148695,Geolife_trajectory16614.png
354,0.01407879862636846,Geolife_trajectory10316.png
15624,0.014080150891781329,Geolife_trajectory7257.png
9506,0.014081937580909143,Geolife_trajectory18554.png
18332,0.01408391456683733,Geolife_trajectory9695.png
14633,0.01408595498185472,Geolife_trajectory6365.png
473,0.014099783722887282,Geolife_trajectory10423.png
397,0.014104721054109759,Geolife_trajectory10355.png
17959,0.014104721054109759,Geolife_trajectory9359.png
15466,0.014105693915047679,Geolife_trajectory7114.png
13514,0.014112791980173456,Geolife_trajectory5358.png
11078,0.01411794865817495,Geolife_trajectory3165.png
420,0.014128183788504778,Geolife_trajectory10376.png
16732,0.014137547069891565,Geolife_trajectory8254.png
15790,0.014152987146850426,Geolife_trajectory7406.png
15923,0.01415728962380014,Geolife_trajectory7526.png
2451,0.01416070646400186,Geolife_trajectory12203.png
7851,0.014168391458386942,Geolife_trajectory17064.png
387,0.014168556699051482,Geolife_trajectory10346.png
14630,0.014169413019329058,Geolife_trajectory6362.png
4327,0.014178019908043515,Geolife_trajectory13893.png
5377,0.014178458014681872,Geolife_trajectory14838.png
16747,0.014178681725910025,Geolife_trajectory8268.png
17961,0.014180461985377424,Geolife_trajectory9360.png
398,0.014180461985377424,Geolife_trajectory10356.png
15800,0.01419044550924159,Geolife_trajectory7415.png
6064,0.014193192301887814,Geolife_trajectory15456.png
8137,0.014193192301887814,Geolife_trajectory17321.png
9625,0.014195078576662357,Geolife_trajectory18661.png
15751,0.014198818653844592,Geolife_trajectory7371.png
17808,0.014199880439330237,Geolife_trajectory9222.png
13278,0.01420032061754195,Geolife_trajectory5145.png
14766,0.014210711773587903,Geolife_trajectory6485.png
15199,0.014210845284823914,Geolife_trajectory6875.png
18521,0.014210894611075497,Geolife_trajectory9865.png
14682,0.014212152908064102,Geolife_trajectory6409.png
8125,0.014213521218622072,Geolife_trajectory17310.png
6052,0.014213521218622072,Geolife_trajectory15445.png
5715,0.01421916320297989,Geolife_trajectory15141.png
12794,0.014222374954080463,Geolife_trajectory471.png
1023,0.014224428652258037,Geolife_trajectory10919.png
5379,0.014224428652258037,Geolife_trajectory1484.png
4854,0.014228612620361347,Geolife_trajectory14367.png
9528,0.01422955299177725,Geolife_trajectory18574.png
10894,0.014235224893020593,Geolife_trajectory30.png
399,0.01423701996985266,Geolife_trajectory10357.png
10068,0.01424161372537619,Geolife_trajectory2256.png
15576,0.014242856600686193,Geolife_trajectory7213.png
11799,0.014244062823840109,Geolife_trajectory3814.png
8430,0.014245313310559782,Geolife_trajectory17586.png
3170,0.014246190842516049,Geolife_trajectory12851.png
15013,0.014253348780452868,Geolife_trajectory6707.png
3872,0.014256435367718145,Geolife_trajectory13483.png
15359,0.014259475599834426,Geolife_trajectory7018.png
3936,0.014260208371833283,Geolife_trajectory13540.png
11995,0.014260839208595943,Geolife_trajectory3991.png
18320,0.01427360585544657,Geolife_trajectory9684.png
15312,0.01428045178763393,Geolife_trajectory6977.png
8596,0.014280471857358534,Geolife_trajectory17735.png
13293,0.014280709252598334,Geolife_trajectory5159.png
13725,0.014280798837822961,Geolife_trajectory5548.png
18306,0.014281129333890807,Geolife_trajectory9671.png
11175,0.014281570143199085,Geolife_trajectory3252.png
14807,0.014285592205004138,Geolife_trajectory6521.png
11546,0.014286840009837043,Geolife_trajectory3587.png
14986,0.014287039708221927,Geolife_trajectory6683.png
10427,0.014288604289215079,Geolife_trajectory258.png
13512,0.014296740198611546,Geolife_trajectory5356.png
13802,0.014302712431303155,Geolife_trajectory5617.png
18128,0.014304129649008013,Geolife_trajectory9510.png
7397,0.014313892942830309,Geolife_trajectory16656.png
15746,0.01431558420298007,Geolife_trajectory7367.png
4717,0.014317282173678891,Geolife_trajectory14243.png
10840,0.014317560809481877,Geolife_trajectory2951.png
3165,0.014317804833151815,Geolife_trajectory12847.png
1037,0.014323609226108591,Geolife_trajectory10931.png
17058,0.014323609226108591,Geolife_trajectory8548.png
7389,0.014323651355453215,Geolife_trajectory16649.png
7423,0.014325292677827561,Geolife_trajectory1668.png
6148,0.014326056263433862,Geolife_trajectory15531.png
6074,0.014327064470262385,Geolife_trajectory15465.png
16649,0.014327782000940481,Geolife_trajectory818.png
2435,0.014328201311802236,Geolife_trajectory1219.png
17552,0.014328356071525439,Geolife_trajectory8993.png
6870,0.014333656963485875,Geolife_trajectory16181.png
8234,0.014333656963485875,Geolife_trajectory17409.png
5743,0.014340094942693171,Geolife_trajectory15167.png
11289,0.014340600762972833,Geolife_trajectory3355.png
12017,0.014341642312604486,Geolife_trajectory401.png
5971,0.014352656582699908,Geolife_trajectory15372.png
16721,0.014355641663771901,Geolife_trajectory8244.png
6298,0.014357663678523092,Geolife_trajectory15667.png
7727,0.014372676583307487,Geolife_trajectory16953.png
14801,0.014376330774706236,Geolife_trajectory6516.png
14242,0.01437652725923716,Geolife_trajectory6012.png
17345,0.014377702906277212,Geolife_trajectory8806.png
13071,0.014378299319852295,Geolife_trajectory496.png
5374,0.014390439300400015,Geolife_trajectory14835.png
11913,0.01439435005179146,Geolife_trajectory3917.png
12301,0.014397130961309457,Geolife_trajectory4266.png
13675,0.0143975619681469,Geolife_trajectory5502.png
18035,0.014399378466076584,Geolife_trajectory9427.png
13697,0.01439953392302512,Geolife_trajectory5522.png
2859,0.014402954144918323,Geolife_trajectory12571.png
9616,0.014406415297357755,Geolife_trajectory18653.png
5869,0.014410220500817084,Geolife_trajectory15280.png
7823,0.014413092549004858,Geolife_trajectory17039.png
5474,0.014421957445450106,Geolife_trajectory14925.png
1462,0.014421957445450106,Geolife_trajectory11313.png
11538,0.014425323084922337,Geolife_trajectory358.png
2858,0.014425807013754177,Geolife_trajectory12570.png
103,0.014436263602047028,Geolife_trajectory10090.png
18665,0.014436682848089799,Geolife_trajectory9995.png
14684,0.014437894950497077,Geolife_trajectory6410.png
4250,0.014445984126884304,Geolife_trajectory13823.png
14978,0.014447257324300966,Geolife_trajectory6676.png
18009,0.014458854198283189,Geolife_trajectory9403.png
6545,0.014458854198283189,Geolife_trajectory1589.png
15299,0.014459903284408993,Geolife_trajectory6965.png
7449,0.01446171073875474,Geolife_trajectory16702.png
16679,0.014464105587398579,Geolife_trajectory8206.png
7076,0.014466310153103179,Geolife_trajectory16367.png
10895,0.014469153847964378,Geolife_trajectory300.png
14802,0.01447339706371259,Geolife_trajectory6517.png
3268,0.014473510422800873,Geolife_trajectory1294.png
15592,0.014474352032662674,Geolife_trajectory7228.png
2888,0.014477623128473727,Geolife_trajectory12598.png
14502,0.014486824433876333,Geolife_trajectory6247.png
15609,0.01449071527181528,Geolife_trajectory7243.png
12211,0.01449092394276763,Geolife_trajectory4185.png
7109,0.014492115970779762,Geolife_trajectory16397.png
10077,0.014500567396350972,Geolife_trajectory2264.png
9463,0.014501432906144807,Geolife_trajectory18515.png
2853,0.014503008034349285,Geolife_trajectory12566.png
14513,0.014503426470979186,Geolife_trajectory6257.png
9247,0.014510507260410588,Geolife_trajectory18320.png
1377,0.014510507260410588,Geolife_trajectory11237.png
6950,0.014517167916271223,Geolife_trajectory16253.png
8261,0.014517167916271223,Geolife_trajectory17433.png
11641,0.014517439936946208,Geolife_trajectory3672.png
1441,0.014518254538900266,Geolife_trajectory11295.png
18078,0.014519285769354795,Geolife_trajectory9466.png
12257,0.014520951320617703,Geolife_trajectory4226.png
17958,0.014532276674405431,Geolife_trajectory9358.png
396,0.014532276674405431,Geolife_trajectory10354.png
221,0.01453459436330412,Geolife_trajectory10197.png
10946,0.014535460498189656,Geolife_trajectory3046.png
13788,0.014544284684158415,Geolife_trajectory5604.png
4737,0.014548437208447507,Geolife_trajectory14261.png
4520,0.014550269864177068,Geolife_trajectory14066.png
14554,0.014552898357372668,Geolife_trajectory6294.png
3164,0.014554188485016162,Geolife_trajectory12846.png
4698,0.014555755624167777,Geolife_trajectory14226.png
13506,0.014556731995434169,Geolife_trajectory5350.png
282,0.014564319545015969,Geolife_trajectory10251.png
6102,0.01456841131496367,Geolife_trajectory15490.png
13262,0.014571276937298705,Geolife_trajectory5130.png
6381,0.01458377314150261,Geolife_trajectory15741.png
295,0.01458793484779064,Geolife_trajectory10263.png
17857,0.014593359939287398,Geolife_trajectory9267.png
17563,0.014598593216118727,Geolife_trajectory9001.png
15003,0.014598951275278382,Geolife_trajectory6699.png
5648,0.014599528939815476,Geolife_trajectory15081.png
7881,0.014600134800186626,Geolife_trajectory17091.png
7790,0.01460220796502154,Geolife_trajectory17009.png
15183,0.014610342225769846,Geolife_trajectory6860.png
2200,0.014613649289820452,Geolife_trajectory11979.png
16772,0.01461601934709239,Geolife_trajectory8290.png
7961,0.014618355132074379,Geolife_trajectory17163.png
7623,0.014619452035449176,Geolife_trajectory1686.png
5236,0.014621929701105152,Geolife_trajectory14710.png
4248,0.014623349634292793,Geolife_trajectory13821.png
14981,0.014625071117752686,Geolife_trajectory6679.png
10560,0.014628308029054238,Geolife_trajectory27.png
10945,0.014628835483007918,Geolife_trajectory3045.png
11309,0.014635827221356978,Geolife_trajectory3373.png
17823,0.01464719211897031,Geolife_trajectory9236.png
467,0.01465108093809453,Geolife_trajectory10418.png
13339,0.01465132873666819,Geolife_trajectory520.png
15860,0.014653910397783965,Geolife_trajectory747.png
15243,0.014654467728870468,Geolife_trajectory6914.png
14334,0.014657227359363034,Geolife_trajectory6096.png
7103,0.014663252934922377,Geolife_trajectory16391.png
3181,0.014664437906027838,Geolife_trajectory12861.png
378,0.014672397444479846,Geolife_trajectory10338.png
4711,0.014672553828048052,Geolife_trajectory14238.png
7963,0.014674069246791044,Geolife_trajectory17165.png
1461,0.014679136623440336,Geolife_trajectory11312.png
5473,0.014679136623440336,Geolife_trajectory14924.png
14698,0.014684496902566901,Geolife_trajectory6423.png
8808,0.014686114497269087,Geolife_trajectory17926.png
16746,0.014693783269190464,Geolife_trajectory8267.png
5053,0.014694033900184922,Geolife_trajectory14546.png
12842,0.014694091064985426,Geolife_trajectory4753.png
16516,0.014694742150922147,Geolife_trajectory806.png
9475,0.014698051084284569,Geolife_trajectory18526.png
16135,0.014699143737101239,Geolife_trajectory7717.png
13621,0.014699737118663847,Geolife_trajectory5454.png
17596,0.014700803098940673,Geolife_trajectory9031.png
619,0.014704869410554211,Geolife_trajectory10555.png
16346,0.01470836996988345,Geolife_trajectory7907.png
6334,0.014713913724518746,Geolife_trajectory157.png
15616,0.014713913724518746,Geolife_trajectory725.png
17758,0.014718144710161751,Geolife_trajectory9178.png
3869,0.014721318250928206,Geolife_trajectory13480.png
4715,0.01472808460492614,Geolife_trajectory14241.png
3992,0.014732370313728038,Geolife_trajectory13591.png
10081,0.014733540216517849,Geolife_trajectory2268.png
10175,0.014736282917394317,Geolife_trajectory2352.png
10505,0.014741289408397362,Geolife_trajectory265.png
6681,0.014742740487620365,Geolife_trajectory16010.png
14082,0.014744117328115203,Geolife_trajectory587.png
4915,0.01474776259148175,Geolife_trajectory14421.png
18298,0.014748224470783333,Geolife_trajectory9664.png
5467,0.014750929462285178,Geolife_trajectory14919.png
13555,0.01475446242551176,Geolife_trajectory5395.png
2972,0.014759434302117236,Geolife_trajectory12673.png
12342,0.014760287058937671,Geolife_trajectory4302.png
3972,0.014763425586012124,Geolife_trajectory13573.png
3855,0.01476523107329547,Geolife_trajectory13468.png
7955,0.014765943955541427,Geolife_trajectory17158.png
200,0.014770935916315286,Geolife_trajectory10178.png
4908,0.014772353019662454,Geolife_trajectory14415.png
10106,0.014773200233859474,Geolife_trajectory2290.png
601,0.01477428781989698,Geolife_trajectory10539.png
283,0.0147778913450618,Geolife_trajectory10252.png
724,0.014784179011927356,Geolife_trajectory1065.png
459,0.014788791522983347,Geolife_trajectory10410.png
15791,0.014788848002423749,Geolife_trajectory7407.png
13444,0.014791348450514608,Geolife_trajectory5295.png
419,0.014793945587264545,Geolife_trajectory10375.png
4141,0.014797792900296314,Geolife_trajectory13725.png
9494,0.014804306656948374,Geolife_trajectory18543.png
9438,0.014805230336956132,Geolife_trajectory18493.png
2910,0.01480702010386259,Geolife_trajectory12617.png
13332,0.014809264437473435,Geolife_trajectory5194.png
1445,0.01480989962713164,Geolife_trajectory11299.png
7937,0.014815007406992597,Geolife_trajectory17141.png
18030,0.014818741581825834,Geolife_trajectory9422.png
13646,0.01482130947092608,Geolife_trajectory5477.png
16448,0.014821768969538685,Geolife_trajectory8.png
15044,0.014824350938883457,Geolife_trajectory6735.png
13534,0.014826871353210869,Geolife_trajectory5376.png
3278,0.01482827897408645,Geolife_trajectory12949.png
26,0.014828989989697339,Geolife_trajectory10020.png
162,0.014830725131096179,Geolife_trajectory10143.png
2106,0.014835374223554909,Geolife_trajectory11894.png
2752,0.014835412760484001,Geolife_trajectory12475.png
18640,0.014844596190282111,Geolife_trajectory9972.png
10649,0.014847132196670554,Geolife_trajectory278.png
4922,0.014850367962299715,Geolife_trajectory14428.png
14872,0.014850424193044887,Geolife_trajectory6580.png
3017,0.014855295788039624,Geolife_trajectory12713.png
3221,0.014861835839641568,Geolife_trajectory12898.png
1144,0.014870371755616507,Geolife_trajectory11027.png
1548,0.01487755790601808,Geolife_trajectory11391.png
4819,0.014878264393838714,Geolife_trajectory14335.png
7878,0.014878765478630818,Geolife_trajectory17089.png
4972,0.014883419574845791,Geolife_trajectory14473.png
15502,0.01488630320884854,Geolife_trajectory7147.png
6190,0.01488714606934849,Geolife_trajectory1557.png
17973,0.01488714606934849,Geolife_trajectory9371.png
15707,0.014887402787977844,Geolife_trajectory7331.png
4021,0.014888273913234717,Geolife_trajectory13617.png
18090,0.014897048266987512,Geolife_trajectory9477.png
16615,0.014904268068676285,Geolife_trajectory8149.png
2894,0.014905843128643959,Geolife_trajectory12602.png
8256,0.014916545679725002,Geolife_trajectory17429.png
6945,0.014916545679725002,Geolife_trajectory16249.png
231,0.014919007151645403,Geolife_trajectory10205.png
13913,0.01491931542803937,Geolife_trajectory5717.png
140,0.014919795263936275,Geolife_trajectory10123.png
6890,0.014919942141457976,Geolife_trajectory162.png
15672,0.014919942141457976,Geolife_trajectory730.png
16561,0.014922479434477609,Geolife_trajectory810.png
1436,0.014922944757884526,Geolife_trajectory11290.png
17545,0.014923392110216871,Geolife_trajectory8987.png
3492,0.014923665278087417,Geolife_trajectory13140.png
1435,0.014924034169023104,Geolife_trajectory1129.png
7759,0.014928202449373873,Geolife_trajectory16982.png
10483,0.014929375403001155,Geolife_trajectory263.png
7852,0.01493451942189955,Geolife_trajectory17065.png
5891,0.014934633377015172,Geolife_trajectory1530.png
